Employee_ID,Department,Hire_Year,Salary_Band,Annual_Salary,Remote_Work,Tenure_Years,Manager_Satisfaction,Promotions_Last_5_Years,Overtime_Hours_Per_Month,Attrition
EMP-14204,Finance,2015,Entry Level,49783,Hybrid,9,1.0,0,2,No
EMP-14205,Sales,2023,Entry Level,51337,Fully Remote,1,4.0,2,8,Yes
EMP-14206,Marketing,2022,Mid Level,81050,Hybrid,2,3.0,0,21,No
EMP-14207,Engineering,2022,Entry Level,50188,Hybrid,2,5.0,1,48,No
EMP-14208,HR,2023,Mid Level,85328,Hybrid,1,3.0,0,15,No
EMP-14209,Sales,2017,Senior,128902,Hybrid,7,3.0,0,54,Yes
EMP-14210,Finance,2012,Mid Level,81961,Hybrid,12,4.0,0,5,No
EMP-14211,Finance,2023,Mid Level,84570,Never,1,5.0,1,12,No
EMP-14212,Engineering,2013,Entry Level,45328,Fully Remote,11,1.0,1,43,Yes
EMP-14213,Engineering,2010,Entry Level,53108,Never,14,1.0,1,37,Yes
EMP-14214,Sales,2019,Entry Level,47636,Never,5,1.0,0,5,Yes
EMP-14215,Marketing,2015,Mid Level,86394,Hybrid,9,1.0,1,7,No
EMP-14216,Finance,2013,Entry Level,51493,Fully Remote,11,4.0,0,1,No
EMP-14217,Engineering,2019,Mid Level,84079,Hybrid,5,4.0,0,2,No
EMP-14218,Marketing,2015,Entry Level,46883,Hybrid,9,2.0,2,23,No
EMP-14219,Engineering,2020,Entry Level,52548,Hybrid,4,4.0,0,0,No
EMP-14220,Engineering,2012,Mid Level,82084,Hybrid,12,2.0,0,22,Yes
EMP-14221,Engineering,2016,Entry Level,50581,Fully Remote,8,4.0,1,10,No
EMP-14222,Sales,2020,Mid Level,80306,Hybrid,4,5.0,0,37,Yes
EMP-14223,HR,2018,Entry Level,49985,Hybrid,6,1.0,0,7,Yes
EMP-14224,Engineering,2017,Entry Level,52586,Fully Remote,7,1.0,0,8,No
EMP-14225,Sales,2010,Mid Level,89340,Fully Remote,14,4.0,0,5,No
EMP-14226,Sales,2017,Mid Level,87551,Fully Remote,7,3.0,0,3,No
EMP-14227,Sales,2013,Mid Level,83251,Hybrid,11,3.0,0,0,Yes
EMP-14228,Engineering,2019,Mid Level,82513,Fully Remote,5,4.0,1,11,No
EMP-14229,Marketing,2023,Mid Level,88264,Hybrid,1,4.0,1,1,No
EMP-14230,Marketing,2012,Mid Level,88779,Fully Remote,12,2.0,2,19,No
EMP-14231,HR,2022,Entry Level,54888,Hybrid,2,1.0,0,10,Yes
EMP-14232,Sales,2022,Entry Level,54328,Hybrid,2,2.0,0,10,Yes
EMP-14233,Sales,2012,Entry Level,51277,Hybrid,12,,0,23,Yes
EMP-14234,Marketing,2020,Senior,131124,Hybrid,4,3.0,0,35,Yes
EMP-14235,Finance,2015,Entry Level,51820,Hybrid,9,4.0,0,19,No
EMP-14236,Sales,2018,Senior,130923,Hybrid,6,4.0,1,18,No
EMP-14237,Sales,2015,Entry Level,53685,Hybrid,9,1.0,0,24,Yes
EMP-14238,Engineering,2015,Entry Level,53826,Hybrid,9,1.0,0,22,No
EMP-14239,Engineering,2023,Mid Level,83185,Hybrid,1,2.0,0,24,No
EMP-14240,Sales,2019,Entry Level,49706,Hybrid,5,,1,2,No
EMP-14241,Sales,2019,Entry Level,51174,Fully Remote,5,3.0,2,5,Yes
EMP-14242,Marketing,2010,Senior,131646,Fully Remote,14,1.0,0,10,No
EMP-14243,Sales,2021,Entry Level,47684,Fully Remote,3,2.0,1,0,No
EMP-14244,HR,2011,Entry Level,46840,Hybrid,13,2.0,0,14,No
EMP-14245,Finance,2011,Mid Level,87409,Fully Remote,13,1.0,1,10,Yes
EMP-14246,Engineering,2014,Mid Level,84705,Hybrid,10,5.0,0,16,No
EMP-14247,Engineering,2023,Mid Level,84504,Never,1,2.0,0,6,Yes
EMP-14248,Sales,2021,Entry Level,49664,Never,3,5.0,0,11,No
EMP-14249,Marketing,2020,Entry Level,54439,Hybrid,4,1.0,0,21,Yes
EMP-14250,HR,2014,Mid Level,88159,Hybrid,10,1.0,1,2,No
EMP-14251,Engineering,2016,Mid Level,86500,Never,8,2.0,2,2,No
EMP-14252,Engineering,2020,Senior,131158,Hybrid,4,3.0,0,23,No
EMP-14253,Sales,2023,Entry Level,53705,Fully Remote,1,2.0,1,43,Yes
EMP-14254,Engineering,2023,Entry Level,48999,Hybrid,1,5.0,1,6,No
EMP-14255,Finance,2022,Entry Level,47022,Hybrid,2,3.0,2,46,No
EMP-14256,Engineering,2021,Senior,127481,Hybrid,3,2.0,0,24,No
EMP-14257,Engineering,2012,Mid Level,82883,Hybrid,12,4.0,1,5,No
EMP-14258,Engineering,2015,Entry Level,54769,Hybrid,9,5.0,1,25,No
EMP-14259,Engineering,2014,Senior,126395,Never,10,5.0,0,5,Yes
EMP-14260,Finance,2017,Entry Level,49024,Hybrid,7,2.0,2,8,Yes
EMP-14261,Sales,2018,Senior,134782,Fully Remote,6,3.0,2,16,No
EMP-14262,Finance,2016,Mid Level,84370,Fully Remote,8,5.0,0,20,No
EMP-14263,Marketing,2019,Mid Level,86781,Never,5,5.0,0,1,No
EMP-14264,Engineering,2021,Entry Level,45637,Never,3,4.0,0,13,No
EMP-14265,Engineering,2015,Entry Level,52112,Hybrid,9,3.0,0,0,No
EMP-14266,Engineering,2010,Mid Level,89846,Fully Remote,14,3.0,1,9,No
EMP-14267,Engineering,2019,Senior,127370,Hybrid,5,4.0,2,8,No
EMP-14268,Marketing,2012,Mid Level,88904,Never,12,5.0,0,13,Yes
EMP-14269,Engineering,2018,Entry Level,47575,Never,6,1.0,0,5,No
EMP-14270,Sales,2011,Entry Level,45883,Never,13,4.0,2,18,No
EMP-14271,Engineering,2021,Mid Level,83224,Never,3,2.0,1,5,No
EMP-14272,Engineering,2014,Mid Level,82207,Fully Remote,10,1.0,0,5,No
EMP-14273,Engineering,2015,Mid Level,88479,Hybrid,9,4.0,0,26,Yes
EMP-14274,Engineering,2017,Executive,196549,Never,7,5.0,0,2,Yes
EMP-14275,HR,2019,Mid Level,88446,Fully Remote,5,1.0,0,20,Yes
EMP-14276,Engineering,2015,Entry Level,51072,Fully Remote,9,3.0,0,0,No
EMP-14277,Marketing,2013,Executive,195490,Hybrid,11,4.0,0,2,No
EMP-14278,Sales,2018,Entry Level,47790,Hybrid,6,2.0,0,38,Yes
EMP-14279,Engineering,2021,Entry Level,49133,Hybrid,3,3.0,1,6,No
EMP-14280,Sales,2010,Senior,126709,Never,14,5.0,1,13,No
EMP-14281,Sales,2010,Mid Level,81470,Hybrid,14,4.0,0,14,No
EMP-14282,Engineering,2022,Entry Level,48356,Hybrid,2,5.0,1,14,No
EMP-14283,Engineering,2014,Entry Level,49791,Hybrid,10,3.0,1,4,No
EMP-14284,HR,2021,Entry Level,47325,Hybrid,3,3.0,1,7,No
EMP-14285,Finance,2021,Senior,129191,Fully Remote,3,2.0,1,22,Yes
EMP-14286,Marketing,2021,Entry Level,50452,Fully Remote,3,3.0,1,0,No
EMP-14287,Finance,2022,Senior,130119,Never,2,3.0,0,14,Yes
EMP-14288,Sales,2015,Senior,132191,Never,9,3.0,0,3,Yes
EMP-14289,Engineering,2012,Entry Level,53142,Hybrid,12,2.0,2,29,No
EMP-14290,Sales,2021,Entry Level,54110,Hybrid,3,,0,6,No
EMP-14291,Sales,2014,Mid Level,81356,Hybrid,10,5.0,1,13,No
EMP-14292,Marketing,2017,Mid Level,84312,Never,7,3.0,0,11,No
EMP-14293,Marketing,2018,Mid Level,89540,Hybrid,6,5.0,1,0,No
EMP-14294,Finance,2011,Mid Level,84006,Fully Remote,13,4.0,1,25,No
EMP-14295,Engineering,2013,Senior,134515,Hybrid,11,1.0,0,9,No
EMP-14296,Finance,2018,Entry Level,52571,Hybrid,6,1.0,0,6,Yes
EMP-14297,Sales,2018,Senior,129773,Hybrid,6,1.0,0,20,Yes
EMP-14298,Engineering,2019,Senior,126148,Hybrid,5,5.0,1,36,Yes
EMP-14299,Engineering,2012,Mid Level,83447,Hybrid,12,5.0,0,43,Yes
EMP-14300,HR,2020,Mid Level,87687,Hybrid,4,4.0,0,41,Yes
EMP-14301,Engineering,2022,Entry Level,54312,Hybrid,2,,1,14,No
EMP-14302,Engineering,2017,Mid Level,87402,Hybrid,7,3.0,0,13,No
EMP-14303,Sales,2018,Mid Level,89430,Hybrid,6,1.0,0,9,Yes
EMP-14304,Sales,2016,Entry Level,46500,Never,8,4.0,1,23,No
EMP-14305,Engineering,2012,Entry Level,51418,Fully Remote,12,4.0,0,17,No
EMP-14306,Engineering,2012,Mid Level,88185,Never,12,1.0,1,1,No
EMP-14307,Sales,2023,Entry Level,50522,Hybrid,1,5.0,1,24,No
EMP-14308,Engineering,2015,Entry Level,45331,Never,9,2.0,0,0,Yes
EMP-14309,Finance,2015,Mid Level,89924,Hybrid,9,3.0,0,55,No
EMP-14310,Engineering,2019,Entry Level,49052,Never,5,1.0,1,1,Yes
EMP-14311,Marketing,2012,Entry Level,48025,Fully Remote,12,5.0,1,12,No
EMP-14312,Engineering,2017,Senior,126902,Never,7,,0,2,No
EMP-14313,Engineering,2016,Mid Level,87224,Never,8,4.0,2,25,No
EMP-14314,HR,2023,Executive,202236,Never,1,3.0,0,3,No
EMP-14315,Marketing,2011,Senior,134992,Hybrid,13,2.0,0,31,Yes
EMP-14316,Sales,2011,Entry Level,54832,Fully Remote,13,3.0,0,28,No
EMP-14317,Sales,2013,Mid Level,86506,Hybrid,11,4.0,2,11,No
EMP-14318,HR,2011,Mid Level,82486,Hybrid,13,2.0,0,33,Yes
EMP-14319,Finance,2020,Entry Level,46198,Hybrid,4,5.0,1,18,No
EMP-14320,Marketing,2011,Entry Level,46077,Hybrid,13,2.0,0,5,No
EMP-14321,Engineering,2022,Senior,127319,Fully Remote,2,2.0,2,17,No
EMP-14322,Engineering,2016,Senior,126821,Hybrid,8,2.0,0,5,Yes
EMP-14323,Finance,2018,Executive,197364,Hybrid,6,2.0,0,20,No
EMP-14324,Sales,2015,Senior,127354,Fully Remote,9,4.0,1,10,No
EMP-14325,Finance,2015,Entry Level,48023,Never,9,3.0,0,3,Yes
EMP-14326,HR,2011,Entry Level,50003,Hybrid,13,2.0,1,0,Yes
EMP-14327,Engineering,2023,Mid Level,88980,Hybrid,1,4.0,0,9,No
EMP-14328,Engineering,2015,Entry Level,54582,Hybrid,9,5.0,0,45,No
EMP-14329,Finance,2010,Entry Level,47576,Fully Remote,14,1.0,0,26,No
EMP-14330,Engineering,2014,Entry Level,50751,Hybrid,10,1.0,0,3,Yes
EMP-14331,Sales,2014,Mid Level,82873,Fully Remote,10,3.0,0,0,No
EMP-14332,Engineering,2019,Entry Level,51413,Fully Remote,5,1.0,0,10,No
EMP-14333,Marketing,2013,Entry Level,45959,Never,11,2.0,0,1,Yes
EMP-14334,Engineering,2016,Senior,133729,Hybrid,8,1.0,1,6,No
EMP-14335,Marketing,2017,Mid Level,82067,Fully Remote,7,2.0,0,4,Yes
EMP-14336,Sales,2020,Mid Level,82400,Hybrid,4,5.0,2,20,No
EMP-14337,Sales,2023,Mid Level,85336,Hybrid,1,1.0,0,17,No
EMP-14338,Sales,2018,Mid Level,83379,Hybrid,6,2.0,0,28,No
EMP-14339,Engineering,2014,Entry Level,53935,Fully Remote,10,2.0,0,25,No
EMP-14340,Engineering,2016,Mid Level,84689,Hybrid,8,2.0,1,21,No
EMP-14341,HR,2014,Mid Level,83807,Hybrid,10,1.0,0,22,Yes
EMP-14342,Marketing,2011,Mid Level,88748,Never,13,2.0,0,0,Yes
EMP-14343,Sales,2013,Mid Level,84219,Hybrid,11,,0,4,No
EMP-14344,Engineering,2011,Entry Level,54745,Hybrid,13,3.0,1,36,No
EMP-14345,Engineering,2015,Senior,126281,Fully Remote,9,1.0,0,1,Yes
EMP-14346,Engineering,2015,Executive,204951,Hybrid,9,1.0,2,5,No
EMP-14347,Marketing,2020,Entry Level,53950,Fully Remote,4,2.0,1,10,No
EMP-14348,Sales,2013,Mid Level,89485,Hybrid,11,4.0,0,14,Yes
EMP-14349,HR,2023,Mid Level,83223,Fully Remote,1,4.0,0,0,No
EMP-14350,Engineering,2013,Mid Level,88828,Hybrid,11,2.0,2,2,Yes
EMP-14351,Finance,2012,Executive,201837,Fully Remote,12,3.0,1,1,No
EMP-14352,Sales,2011,Mid Level,81666,Hybrid,13,3.0,0,33,No
EMP-14353,Engineering,2021,Entry Level,48760,Hybrid,3,3.0,0,15,No
EMP-14354,Finance,2017,Mid Level,81261,Never,7,2.0,0,1,No
EMP-14355,Marketing,2018,Entry Level,53592,Hybrid,6,3.0,1,3,Yes
EMP-14356,Sales,2019,Entry Level,51357,Fully Remote,5,3.0,1,14,No
EMP-14357,Sales,2019,Entry Level,47057,Hybrid,5,3.0,1,30,Yes
EMP-14358,Finance,2011,Senior,133693,Never,13,4.0,0,17,No
EMP-14359,Marketing,2016,Mid Level,89388,Fully Remote,8,,0,0,No
EMP-14360,Finance,2012,Mid Level,88615,Hybrid,12,5.0,0,13,No
EMP-14361,Sales,2012,Executive,200626,Never,12,1.0,0,21,Yes
EMP-14362,Finance,2013,Executive,199265,Fully Remote,11,1.0,1,45,Yes
EMP-14363,Engineering,2014,Senior,131918,Fully Remote,10,3.0,0,17,Yes
EMP-14364,Marketing,2017,Entry Level,53375,Hybrid,7,2.0,0,12,Yes
EMP-14365,Engineering,2023,Entry Level,46075,Never,1,5.0,0,5,Yes
EMP-14366,Sales,2015,Entry Level,46133,Hybrid,9,1.0,2,11,No
EMP-14367,Marketing,2022,Senior,125420,Never,2,5.0,0,2,Yes
EMP-14368,Finance,2019,Mid Level,81890,Hybrid,5,5.0,0,4,Yes
EMP-14369,Marketing,2023,Senior,132193,Fully Remote,1,5.0,0,7,No
EMP-14370,Engineering,2023,Mid Level,84496,Hybrid,1,3.0,0,0,No
EMP-14371,Sales,2017,Entry Level,53447,Hybrid,7,3.0,2,0,No
EMP-14372,Marketing,2016,Entry Level,46416,Hybrid,8,2.0,0,20,Yes
EMP-14373,Engineering,2022,Entry Level,48835,Hybrid,2,4.0,0,2,No
EMP-14374,Engineering,2011,Senior,134462,Fully Remote,13,5.0,0,8,No
EMP-14375,Engineering,2010,Mid Level,87353,Hybrid,14,3.0,1,3,No
EMP-14376,Marketing,2020,Entry Level,49683,Hybrid,4,4.0,1,10,No
EMP-14377,Engineering,2015,Mid Level,82381,Hybrid,9,4.0,0,34,Yes
EMP-14378,Marketing,2014,Mid Level,83001,Hybrid,10,1.0,1,41,No
EMP-14379,HR,2011,Entry Level,49655,Hybrid,13,1.0,0,2,No
EMP-14380,Finance,2016,Entry Level,54995,Hybrid,8,5.0,2,0,Yes
EMP-14381,Marketing,2017,Mid Level,82818,Fully Remote,7,5.0,0,9,No
EMP-14382,Engineering,2023,Entry Level,45111,Never,1,3.0,2,5,No
EMP-14383,Engineering,2014,Mid Level,83158,Hybrid,10,4.0,0,27,No
EMP-14384,Sales,2020,Senior,132153,Never,4,4.0,0,5,Yes
EMP-14385,Finance,2011,Senior,134364,Hybrid,13,1.0,0,6,Yes
EMP-14386,Finance,2020,Mid Level,85411,Fully Remote,4,5.0,0,2,No
EMP-14387,Marketing,2012,Entry Level,45642,Hybrid,12,3.0,1,11,No
EMP-14388,Engineering,2022,Entry Level,52008,Never,2,4.0,0,24,No
EMP-14389,Sales,2022,Mid Level,84193,Hybrid,2,5.0,0,14,No
EMP-14390,Sales,2018,Senior,128148,Fully Remote,6,3.0,0,5,Yes
EMP-14391,Sales,2014,Executive,201031,Fully Remote,10,2.0,1,37,Yes
EMP-14392,Sales,2022,Entry Level,53075,Fully Remote,2,4.0,0,1,No
EMP-14393,Engineering,2014,Entry Level,53187,Hybrid,10,1.0,0,3,No
EMP-14394,Marketing,2017,Entry Level,48303,Fully Remote,7,4.0,0,7,No
EMP-14395,Sales,2016,Entry Level,49345,Never,8,4.0,1,27,No
EMP-14396,Engineering,2016,Senior,133888,Never,8,5.0,0,0,No
EMP-14397,Engineering,2014,Senior,133551,Hybrid,10,5.0,0,0,No
EMP-14398,Sales,2010,Entry Level,46484,Hybrid,14,5.0,0,17,No
EMP-14399,Engineering,2012,Senior,126015,Hybrid,12,1.0,1,1,Yes
EMP-14400,Engineering,2014,Mid Level,86216,Hybrid,10,2.0,1,17,No
EMP-14401,Engineering,2017,Senior,127472,Fully Remote,7,2.0,0,1,Yes
EMP-14402,Finance,2010,Mid Level,83261,Never,14,5.0,0,72,No
EMP-14403,Finance,2010,Senior,133046,Hybrid,14,4.0,0,1,No
EMP-14404,Engineering,2021,Senior,130080,Never,3,2.0,0,6,No
EMP-14405,Sales,2015,Senior,129668,Hybrid,9,2.0,2,0,Yes
EMP-14406,Engineering,2022,Mid Level,86593,Never,2,1.0,1,16,No
EMP-14407,Engineering,2020,Entry Level,52510,Fully Remote,4,1.0,0,29,Yes
EMP-14408,Engineering,2019,Entry Level,45360,Never,5,5.0,1,27,No
EMP-14409,Engineering,2013,Entry Level,49409,Hybrid,11,2.0,1,21,No
EMP-14410,Finance,2015,Mid Level,83878,Hybrid,9,3.0,2,34,Yes
EMP-14411,Sales,2011,Mid Level,83592,Fully Remote,13,3.0,0,18,No
EMP-14412,Finance,2011,Entry Level,49854,Hybrid,13,1.0,0,2,Yes
EMP-14413,Engineering,2019,Entry Level,53722,Fully Remote,5,3.0,1,27,No
EMP-14414,Engineering,2021,Entry Level,48474,Hybrid,3,2.0,2,13,Yes
EMP-14415,Engineering,2018,Entry Level,46036,Hybrid,6,,2,5,No
EMP-14416,Engineering,2020,Senior,130553,Fully Remote,4,1.0,0,17,Yes
EMP-14417,Engineering,2013,Executive,198119,Hybrid,11,1.0,1,38,Yes
EMP-14418,Sales,2011,Executive,202344,Never,13,3.0,0,4,No
EMP-14419,Engineering,2018,Mid Level,82861,Hybrid,6,1.0,0,43,No
EMP-14420,Marketing,2012,Mid Level,86308,Fully Remote,12,1.0,0,25,Yes
EMP-14421,Engineering,2021,Senior,125496,Never,3,1.0,0,8,No
EMP-14422,Sales,2023,Entry Level,51104,Hybrid,1,5.0,1,33,No
EMP-14423,Engineering,2011,Mid Level,86539,Hybrid,13,3.0,1,3,No
EMP-14424,Sales,2018,Entry Level,48852,Never,6,4.0,0,9,No
EMP-14425,Engineering,2018,Entry Level,47275,Hybrid,6,5.0,0,2,No
EMP-14426,Engineering,2010,Entry Level,49779,Never,14,3.0,0,42,Yes
EMP-14427,Sales,2016,Senior,132471,Hybrid,8,3.0,0,9,Yes
EMP-14428,Engineering,2019,Entry Level,49414,Hybrid,5,5.0,0,8,No
EMP-14429,Engineering,2021,Mid Level,82190,Hybrid,3,1.0,0,28,No
EMP-14430,Sales,2012,Executive,198619,Fully Remote,12,2.0,0,7,Yes
EMP-14431,Engineering,2010,Mid Level,83024,Fully Remote,14,5.0,2,8,No
EMP-14432,Sales,2016,Entry Level,50821,Never,8,1.0,0,5,Yes
EMP-14433,Sales,2020,Mid Level,85055,Hybrid,4,5.0,1,37,No
EMP-14434,Sales,2016,Senior,131035,Fully Remote,8,2.0,0,2,Yes
EMP-14435,Engineering,2022,Senior,128808,Hybrid,2,5.0,0,6,No
EMP-14436,Finance,2016,Mid Level,84055,Fully Remote,8,4.0,0,31,No
EMP-14437,Engineering,2019,Entry Level,54110,Hybrid,5,4.0,1,9,No
EMP-14438,Sales,2016,Entry Level,48069,Hybrid,8,3.0,0,11,Yes
EMP-14439,Finance,2014,Mid Level,88577,Hybrid,10,2.0,0,23,No
EMP-14440,Sales,2015,Executive,195234,Hybrid,9,1.0,0,5,Yes
EMP-14441,Sales,2020,Entry Level,51546,Hybrid,4,5.0,1,0,No
EMP-14442,Finance,2021,Entry Level,45368,Hybrid,3,3.0,2,39,No
EMP-14443,Sales,2021,Executive,197423,Hybrid,3,3.0,0,0,No
EMP-14444,Sales,2010,Entry Level,49465,Hybrid,14,3.0,0,11,No
EMP-14445,Finance,2020,Entry Level,49060,Fully Remote,4,5.0,0,5,Yes
EMP-14446,Sales,2010,Entry Level,48675,Fully Remote,14,2.0,1,6,No
EMP-14447,Marketing,2016,Mid Level,82203,Hybrid,8,,0,4,Yes
EMP-14448,Engineering,2021,Entry Level,46359,Hybrid,3,1.0,2,3,No
EMP-14449,Sales,2019,Senior,126473,Fully Remote,5,4.0,0,3,No
EMP-14450,Engineering,2016,Mid Level,84901,Never,8,2.0,0,30,Yes
EMP-14451,Sales,2020,Senior,131952,Hybrid,4,1.0,0,8,Yes
EMP-14452,Engineering,2015,Entry Level,53353,Never,9,1.0,1,32,Yes
EMP-14453,Sales,2019,Mid Level,85498,Hybrid,5,5.0,0,5,No
EMP-14454,Marketing,2017,Entry Level,48590,Fully Remote,7,2.0,1,5,Yes
EMP-14455,Engineering,2023,Entry Level,54591,Hybrid,1,3.0,1,2,No
EMP-14456,Marketing,2020,Entry Level,47953,Hybrid,4,4.0,0,5,No
EMP-14457,Engineering,2018,Entry Level,54637,Fully Remote,6,1.0,0,15,No
EMP-14458,Sales,2013,Entry Level,54190,Never,11,5.0,1,15,No
EMP-14459,Finance,2010,Entry Level,52904,Hybrid,14,5.0,2,3,No
EMP-14460,Engineering,2014,Entry Level,49302,Never,10,1.0,1,46,Yes
EMP-14461,Sales,2017,Senior,132215,Hybrid,7,1.0,2,8,No
EMP-14462,Finance,2016,Mid Level,84950,Hybrid,8,2.0,0,10,No
EMP-14463,Marketing,2013,Executive,202774,Hybrid,11,2.0,1,10,No
EMP-14464,Sales,2014,Entry Level,48395,Hybrid,10,3.0,2,51,Yes
EMP-14465,Sales,2010,Mid Level,88121,Hybrid,14,5.0,1,41,No
EMP-14466,Engineering,2011,Executive,203168,Hybrid,13,2.0,0,32,Yes
EMP-14467,Engineering,2021,Mid Level,89816,Hybrid,3,4.0,0,6,No
EMP-14468,Engineering,2015,Executive,203307,Hybrid,9,2.0,1,3,Yes
EMP-14469,Finance,2021,Mid Level,87591,Hybrid,3,3.0,0,12,No
EMP-14470,Engineering,2011,Executive,204211,Never,13,1.0,0,1,No
EMP-14471,Marketing,2018,Entry Level,54901,Hybrid,6,1.0,0,39,Yes
EMP-14472,Sales,2015,Mid Level,81225,Hybrid,9,3.0,0,9,Yes
EMP-14473,Marketing,2010,Entry Level,53793,Never,14,4.0,1,7,No
EMP-14474,Sales,2021,Entry Level,46457,Hybrid,3,5.0,1,2,Yes
EMP-14475,Marketing,2019,Entry Level,52487,Never,5,5.0,0,22,No
EMP-14476,Engineering,2015,Mid Level,83212,Fully Remote,9,1.0,2,28,No
EMP-14477,Sales,2020,Senior,129793,Hybrid,4,5.0,1,23,No
EMP-14478,Sales,2018,Executive,201427,Hybrid,6,2.0,1,4,No
EMP-14479,Sales,2016,Senior,130124,Hybrid,8,5.0,1,8,No
EMP-14480,Marketing,2022,Mid Level,89317,Hybrid,2,,0,47,No
EMP-14481,Marketing,2018,Entry Level,49959,Fully Remote,6,,1,13,Yes
EMP-14482,Finance,2022,Senior,125260,Never,2,2.0,0,13,Yes
EMP-14483,Marketing,2014,Entry Level,50942,Fully Remote,10,1.0,0,12,Yes
EMP-14484,Sales,2010,Entry Level,45270,Never,14,2.0,0,14,Yes
EMP-14485,Engineering,2012,Mid Level,85485,Never,12,4.0,0,20,No
EMP-14486,Engineering,2019,Executive,196666,Hybrid,5,1.0,1,5,Yes
EMP-14487,Sales,2013,Entry Level,48023,Hybrid,11,4.0,0,2,Yes
EMP-14488,Marketing,2018,Entry Level,48396,Hybrid,6,5.0,0,28,No
EMP-14489,Sales,2013,Mid Level,85670,Never,11,3.0,0,2,No
EMP-14490,Finance,2016,Entry Level,47627,Hybrid,8,2.0,2,8,Yes
EMP-14491,Sales,2023,Entry Level,48851,Fully Remote,1,1.0,0,20,No
EMP-14492,Engineering,2021,Mid Level,89125,Hybrid,3,1.0,0,37,Yes
EMP-14493,Finance,2010,Mid Level,80389,Never,14,5.0,0,2,Yes
EMP-14494,Engineering,2023,Mid Level,81245,Hybrid,1,2.0,0,9,Yes
EMP-14495,Sales,2020,Entry Level,45421,Hybrid,4,1.0,0,22,Yes
EMP-14496,Sales,2012,Mid Level,88891,Hybrid,12,4.0,0,24,No
EMP-14497,Finance,2020,Entry Level,47200,Fully Remote,4,5.0,0,0,No
EMP-14498,Sales,2019,Mid Level,82161,Hybrid,5,4.0,0,18,Yes
EMP-14499,Engineering,2014,Entry Level,48134,Never,10,1.0,2,21,Yes
EMP-14500,Engineering,2020,Entry Level,45560,Never,4,5.0,0,0,Yes
EMP-14501,Engineering,2021,Entry Level,47526,Fully Remote,3,2.0,0,22,No
EMP-14502,Marketing,2011,Mid Level,89239,Fully Remote,13,5.0,0,32,No
EMP-14503,Engineering,2014,Entry Level,49082,Fully Remote,10,3.0,1,27,No
EMP-14504,Engineering,2015,Mid Level,83743,Hybrid,9,5.0,0,6,Yes
EMP-14505,Marketing,2014,Entry Level,50580,Never,10,4.0,0,15,No
EMP-14506,Engineering,2023,Entry Level,49224,Fully Remote,1,,0,39,No
EMP-14507,Finance,2018,Mid Level,88846,Fully Remote,6,4.0,1,3,No
EMP-14508,Engineering,2019,Entry Level,46164,Never,5,3.0,0,42,Yes
EMP-14509,Marketing,2019,Mid Level,80896,Hybrid,5,2.0,1,15,No
EMP-14510,Engineering,2018,Senior,133505,Hybrid,6,4.0,0,21,Yes
EMP-14511,Finance,2010,Mid Level,85976,Fully Remote,14,3.0,1,1,Yes
EMP-14512,Engineering,2023,Senior,125068,Fully Remote,1,1.0,1,4,No
EMP-14513,HR,2014,Entry Level,51043,Fully Remote,10,5.0,0,40,No
EMP-14514,Finance,2019,Mid Level,82077,Hybrid,5,3.0,2,7,No
EMP-14515,Sales,2015,Mid Level,81585,Hybrid,9,3.0,1,18,No
EMP-14516,Engineering,2013,Entry Level,48478,Never,11,2.0,0,12,Yes
EMP-14517,Sales,2021,Mid Level,80847,Hybrid,3,1.0,0,9,No
EMP-14518,HR,2022,Mid Level,80797,Hybrid,2,2.0,0,7,No
EMP-14519,Engineering,2012,Mid Level,80019,Never,12,4.0,0,18,No
EMP-14520,Marketing,2020,Senior,126871,Never,4,2.0,0,28,Yes
EMP-14521,Engineering,2014,Entry Level,49303,Never,10,3.0,0,2,No
EMP-14522,Sales,2010,Mid Level,85258,Never,14,3.0,0,3,No
EMP-14523,Sales,2015,Entry Level,54049,Never,9,3.0,1,22,No
EMP-14524,Sales,2010,Entry Level,48448,Hybrid,14,4.0,1,8,No
EMP-14525,Engineering,2022,Entry Level,50547,Fully Remote,2,4.0,1,4,No
EMP-14526,Marketing,2011,Entry Level,50700,Hybrid,13,4.0,2,15,No
EMP-14527,Engineering,2017,Mid Level,88753,Fully Remote,7,,0,41,Yes
EMP-14528,Sales,2023,Mid Level,80750,Never,1,3.0,2,10,Yes
EMP-14529,Engineering,2011,Mid Level,80328,Hybrid,13,1.0,1,9,No
EMP-14530,Engineering,2016,Entry Level,45620,Hybrid,8,,0,13,Yes
EMP-14531,Engineering,2017,Entry Level,50416,Never,7,2.0,0,17,Yes
EMP-14532,HR,2023,Mid Level,87800,Hybrid,1,2.0,2,20,No
EMP-14533,Marketing,2015,Entry Level,48061,Never,9,1.0,0,16,Yes
EMP-14534,Engineering,2019,Senior,129976,Fully Remote,5,2.0,1,0,No
EMP-14535,Sales,2012,Entry Level,49712,Fully Remote,12,1.0,1,6,Yes
EMP-14536,Engineering,2011,Entry Level,51438,Never,13,5.0,0,9,Yes
EMP-14537,Marketing,2022,Entry Level,50820,Hybrid,2,2.0,1,18,No
EMP-14538,Engineering,2021,Mid Level,86269,Hybrid,3,4.0,0,20,Yes
EMP-14539,Engineering,2021,Entry Level,51142,Hybrid,3,2.0,0,2,No
EMP-14540,Engineering,2010,Senior,132734,Hybrid,14,1.0,1,2,No
