Employee_ID,Department,Hire_Year,Salary_Band,Annual_Salary,Remote_Work,Tenure_Years,Manager_Satisfaction,Promotions_Last_5_Years,Overtime_Hours_Per_Month,Attrition,Attrition_Probability,Flight_Risk_Tier,Estimated_Cost_of_Turnover
EMP-15043,Marketing,2018,Executive,198946,Hybrid,6,3.0,2,15,No,0.09545542610681552,Low Risk,39789.200000000004
EMP-15044,Marketing,2021,Senior,132619,Fully Remote,3,2.0,0,14,No,0.3779571367594254,Medium Risk,26523.800000000003
EMP-15045,Sales,2022,Mid Level,83430,Hybrid,2,1.0,1,26,Yes,0.3992199061880528,Medium Risk,16686.0
EMP-15046,Finance,2017,Senior,129234,Hybrid,7,5.0,1,10,No,0.10516594911797657,Low Risk,25846.800000000003
EMP-15047,Sales,2019,Entry Level,45994,Hybrid,5,1.0,0,9,Yes,0.5948078575542243,Medium Risk,9198.800000000001
EMP-15048,Sales,2017,Entry Level,53530,Never,7,5.0,0,1,Yes,0.42555663600917,Medium Risk,10706.0
EMP-15049,Engineering,2011,Senior,126177,Fully Remote,13,3.0,2,25,No,0.08879357394370346,Low Risk,25235.4
EMP-15050,Marketing,2012,Executive,200172,Hybrid,12,5.0,0,9,Yes,0.22584744186221356,Low Risk,40034.4
EMP-15051,Engineering,2013,Entry Level,50682,Hybrid,11,4.0,1,29,No,0.196494659468822,Low Risk,10136.400000000001
EMP-15052,Marketing,2011,Mid Level,87578,Fully Remote,13,4.0,2,17,No,0.07797576575647126,Low Risk,17515.600000000002
EMP-15053,Engineering,2015,Mid Level,81189,Hybrid,9,4.0,2,54,No,0.37138078890784526,Medium Risk,16237.800000000001
EMP-15054,Sales,2014,Entry Level,54612,Hybrid,10,4.0,1,0,No,0.217864862942852,Low Risk,10922.400000000001
EMP-15055,Engineering,2011,Mid Level,86420,Hybrid,13,2.0,2,5,Yes,0.31085969498712634,Low Risk,17284.0
EMP-15056,Sales,2022,Entry Level,46356,Hybrid,2,2.0,0,4,No,0.48463838144736626,Medium Risk,9271.2
EMP-15057,Sales,2015,Entry Level,45054,Hybrid,9,2.0,0,21,No,0.5957284573604614,Medium Risk,9010.800000000001
EMP-15058,Finance,2018,Entry Level,47394,Hybrid,6,4.0,0,12,Yes,0.3570086126309283,Medium Risk,9478.800000000001
EMP-15059,Engineering,2019,Entry Level,52669,Hybrid,5,1.0,2,10,Yes,0.4926648388523461,Medium Risk,10533.800000000001
EMP-15060,Finance,2014,Entry Level,46222,Fully Remote,10,4.0,2,10,No,0.18645837347792665,Low Risk,9244.4
EMP-15061,Sales,2013,Mid Level,85361,Hybrid,11,5.0,1,1,No,0.08282678971472125,Low Risk,17072.2
EMP-15062,Marketing,2022,Entry Level,45500,Hybrid,2,3.0,0,2,Yes,0.26284532345294387,Low Risk,9100.0
EMP-15063,Engineering,2021,Entry Level,54588,Hybrid,3,2.0,0,7,No,0.4538317413546152,Medium Risk,10917.6
EMP-15064,Marketing,2021,Mid Level,83710,Hybrid,3,4.0,0,19,No,0.12617737637635837,Low Risk,16742.0
EMP-15065,Finance,2010,Mid Level,82041,Fully Remote,14,2.0,0,29,Yes,0.5970383535863895,Medium Risk,16408.2
EMP-15066,Sales,2013,Entry Level,50650,Hybrid,11,2.0,0,1,Yes,0.6407898585832238,Medium Risk,10130.0
EMP-15067,Sales,2023,Mid Level,82635,Hybrid,1,4.0,1,25,No,0.09963996913108973,Low Risk,16527.0
EMP-15068,Engineering,2019,Entry Level,49038,Hybrid,5,4.0,0,4,Yes,0.3417093018324357,Low Risk,9807.6
EMP-15069,Engineering,2014,Entry Level,54746,Never,10,4.0,0,1,Yes,0.432315737485834,Medium Risk,10949.2
EMP-15070,Engineering,2017,Mid Level,82723,Fully Remote,7,2.0,0,7,Yes,0.5312254016234453,Medium Risk,16544.600000000002
EMP-15071,Sales,2021,Entry Level,48979,Hybrid,3,3.0,0,4,No,0.26136471420741175,Low Risk,9795.800000000001
EMP-15072,Sales,2015,Entry Level,45974,Hybrid,9,3.0,1,12,No,0.18256483534268814,Low Risk,9194.800000000001
EMP-15073,Engineering,2018,Senior,126915,Hybrid,6,3.0,0,29,No,0.2503853224685285,Low Risk,25383.0
EMP-15074,Sales,2010,Mid Level,84323,Hybrid,14,3.0,0,5,No,0.24065246069883595,Low Risk,16864.600000000002
EMP-15075,Engineering,2023,Mid Level,84674,Hybrid,1,1.0,0,26,No,0.37184736501074594,Medium Risk,16934.8
EMP-15076,Engineering,2023,Mid Level,87605,Never,1,2.0,1,40,Yes,0.6667520577243419,High Risk,17521.0
EMP-15077,Engineering,2017,Entry Level,45938,Fully Remote,7,3.0,0,12,No,0.3027269431894528,Low Risk,9187.6
EMP-15078,Engineering,2015,Mid Level,80426,Hybrid,9,4.0,0,19,No,0.22992629110591722,Low Risk,16085.2
EMP-15079,Engineering,2011,Mid Level,81428,Hybrid,13,5.0,0,9,No,0.24628433197699576,Low Risk,16285.6
EMP-15080,Engineering,2012,Mid Level,88736,Hybrid,12,4.0,0,13,No,0.22738372401523532,Low Risk,17747.2
EMP-15081,Sales,2020,Senior,127209,Hybrid,4,5.0,0,9,Yes,0.23371166791151066,Low Risk,25441.800000000003
EMP-15082,Marketing,2013,Mid Level,82867,Hybrid,11,3.0,1,11,No,0.08584958613892311,Low Risk,16573.4
EMP-15083,Marketing,2019,Entry Level,50043,Hybrid,5,1.0,0,9,Yes,0.6533221079223179,High Risk,10008.6
EMP-15084,Marketing,2014,Senior,130873,Fully Remote,10,3.0,1,38,No,0.3235355207973927,Low Risk,26174.600000000002
EMP-15085,Engineering,2019,Executive,197725,Fully Remote,5,1.0,1,43,No,0.541974912040215,Medium Risk,39545.0
EMP-15086,Marketing,2017,Mid Level,80499,Fully Remote,7,4.0,1,28,No,0.09843405364460965,Low Risk,16099.800000000001
EMP-15087,Marketing,2015,Mid Level,87284,Hybrid,9,2.0,0,3,Yes,0.5063693377536468,Medium Risk,17456.8
EMP-15088,Marketing,2021,Senior,125737,Fully Remote,3,4.0,2,7,No,0.07320418011057417,Low Risk,25147.4
EMP-15089,Engineering,2011,Mid Level,85715,Never,13,1.0,0,13,No,0.5826285656801953,Medium Risk,17143.0
EMP-15090,Marketing,2022,Entry Level,51474,Hybrid,2,5.0,1,4,Yes,0.16867871639804494,Low Risk,10294.800000000001
EMP-15091,Engineering,2019,Entry Level,54714,Never,5,4.0,0,3,Yes,0.4080505166168455,Medium Risk,10942.800000000001
EMP-15092,Sales,2018,Entry Level,48930,Fully Remote,6,4.0,1,3,No,0.19457013319210542,Low Risk,9786.0
EMP-15093,Engineering,2019,Entry Level,53216,Fully Remote,5,3.0,0,29,No,0.3032742355002111,Low Risk,10643.2
EMP-15094,Marketing,2014,Entry Level,50831,Hybrid,10,4.0,0,28,Yes,0.33244034458629634,Low Risk,10166.2
EMP-15095,Engineering,2022,Mid Level,87318,Hybrid,2,3.0,0,2,No,0.1244867488090454,Low Risk,17463.600000000002
EMP-15096,Engineering,2014,Mid Level,82515,Hybrid,10,3.0,0,6,No,0.2482985731073122,Low Risk,16503.0
EMP-15097,Sales,2012,Entry Level,49093,Never,12,2.0,0,2,Yes,0.6606356040180527,High Risk,9818.6
EMP-15098,Marketing,2018,Mid Level,89044,Never,6,3.0,0,38,Yes,0.6090634305492895,Medium Risk,17808.8
EMP-15099,Sales,2022,Entry Level,51701,Fully Remote,2,3.0,0,53,Yes,0.552097546736984,Medium Risk,10340.2
EMP-15100,Finance,2010,Mid Level,87007,Hybrid,14,3.0,1,3,No,0.09492929726570445,Low Risk,17401.4
EMP-15101,Finance,2017,Entry Level,54987,Never,7,2.0,2,59,Yes,0.7629455979558277,High Risk,10997.400000000001
EMP-15102,Sales,2018,Senior,133568,Hybrid,6,1.0,1,2,No,0.3709447581881914,Medium Risk,26713.600000000002
EMP-15103,Engineering,2018,Executive,200886,Hybrid,6,4.0,0,21,Yes,0.24869304734929842,Low Risk,40177.200000000004
EMP-15104,Sales,2014,Entry Level,50401,Never,10,5.0,1,24,No,0.22006666038729242,Low Risk,10080.2
EMP-15105,Sales,2015,Entry Level,45383,Never,9,5.0,1,32,No,0.38899701384685875,Medium Risk,9076.6
EMP-15106,Engineering,2010,Entry Level,53830,Hybrid,14,1.0,0,42,Yes,0.8079325071873139,High Risk,10766.0
EMP-15107,Marketing,2021,Mid Level,81859,Hybrid,3,4.0,1,89,Yes,0.4288317199386759,Medium Risk,16371.800000000001
EMP-15108,Sales,2013,Senior,129425,Fully Remote,11,4.0,1,4,No,0.09899503888734783,Low Risk,25885.0
EMP-15109,Sales,2010,Entry Level,51616,Never,14,3.0,2,20,No,0.19489099300447893,Low Risk,10323.2
EMP-15110,Finance,2017,Mid Level,88461,Fully Remote,7,3.0,0,9,Yes,0.22921160857557699,Low Risk,17692.2
EMP-15111,Engineering,2019,Mid Level,81750,Never,5,5.0,1,0,No,0.15476806339014382,Low Risk,16350.0
EMP-15112,Marketing,2021,Mid Level,82361,Hybrid,3,2.0,0,4,Yes,0.39880451145538404,Medium Risk,16472.2
EMP-15113,Engineering,2019,Mid Level,81209,Never,5,5.0,0,12,No,0.3163186566057315,Low Risk,16241.800000000001
EMP-15114,Marketing,2019,Mid Level,83411,Hybrid,5,1.0,0,34,No,0.6259230402303545,Medium Risk,16682.2
EMP-15115,Sales,2018,Entry Level,49884,Never,6,4.0,1,15,No,0.23096759820091275,Low Risk,9976.800000000001
EMP-15116,Engineering,2020,Mid Level,86039,Hybrid,4,1.0,0,1,No,0.5055257078304101,Medium Risk,17207.8
EMP-15117,Engineering,2010,Mid Level,81397,Hybrid,14,2.0,0,8,Yes,0.5731622071066333,Medium Risk,16279.400000000001
EMP-15118,Engineering,2017,Mid Level,88967,Fully Remote,7,4.0,0,10,No,0.2337055411198266,Low Risk,17793.4
EMP-15119,Sales,2021,Senior,133980,Fully Remote,3,3.0,0,3,No,0.12967673548804762,Low Risk,26796.0
EMP-15120,Marketing,2023,Mid Level,87699,Never,1,2.0,2,2,No,0.33071891271396753,Low Risk,17539.8
EMP-15121,Engineering,2013,Senior,131216,Hybrid,11,4.0,0,12,No,0.23318509425048886,Low Risk,26243.2
EMP-15122,Engineering,2022,Mid Level,84748,Hybrid,2,3.0,1,8,No,0.06649345330382808,Low Risk,16949.600000000002
EMP-15123,Marketing,2022,Entry Level,47073,Hybrid,2,2.0,0,74,Yes,0.620667625610476,Medium Risk,9414.6
EMP-15124,Sales,2016,Mid Level,80173,Hybrid,8,4.0,1,6,No,0.12852539836529897,Low Risk,16034.6
EMP-15125,Engineering,2021,Executive,197283,Hybrid,3,1.0,0,23,Yes,0.4924617119617361,Medium Risk,39456.600000000006
EMP-15126,Engineering,2013,Entry Level,45166,Never,11,3.0,0,7,No,0.3699808483461164,Medium Risk,9033.2
EMP-15127,Engineering,2018,Entry Level,51172,Fully Remote,6,5.0,0,1,No,0.31909977637507586,Low Risk,10234.400000000001
EMP-15128,Sales,2014,Senior,130773,Hybrid,10,5.0,1,1,No,0.1105995654673408,Low Risk,26154.600000000002
EMP-15129,Engineering,2020,Mid Level,87430,Hybrid,4,3.0,2,4,No,0.08942402316056684,Low Risk,17486.0
EMP-15130,Marketing,2019,Mid Level,87330,Hybrid,5,2.0,0,11,Yes,0.485781663484632,Medium Risk,17466.0
EMP-15131,Engineering,2018,Mid Level,84837,Fully Remote,6,4.0,0,13,No,0.2357616064521505,Low Risk,16967.4
EMP-15132,Engineering,2014,Mid Level,81724,Never,10,3.0,2,72,No,0.37176383707890237,Medium Risk,16344.800000000001
EMP-15133,Sales,2010,Senior,129332,Fully Remote,14,3.0,0,41,No,0.4222900011000145,Medium Risk,25866.4
EMP-15134,Sales,2020,Senior,126576,Hybrid,4,1.0,0,10,No,0.5376882963357199,Medium Risk,25315.2
EMP-15135,Finance,2013,Senior,132106,Hybrid,11,2.0,1,0,No,0.3693083429706016,Medium Risk,26421.2
EMP-15136,Sales,2013,Entry Level,52203,Never,11,4.0,1,5,No,0.20916320332110877,Low Risk,10440.6
EMP-15137,Engineering,2013,Entry Level,54942,Fully Remote,11,1.0,1,28,No,0.4932660948868595,Medium Risk,10988.400000000001
EMP-15138,Engineering,2022,Entry Level,51539,Never,2,4.0,0,16,Yes,0.3204783771679105,Low Risk,10307.800000000001
EMP-15139,Finance,2014,Mid Level,80272,Hybrid,10,4.0,1,2,No,0.11116374293702805,Low Risk,16054.400000000001
EMP-15140,Engineering,2019,Mid Level,82108,Never,5,3.0,0,29,No,0.3598679503604933,Medium Risk,16421.600000000002
EMP-15141,Engineering,2014,Entry Level,49201,Hybrid,10,2.0,0,2,Yes,0.6097450559265453,Medium Risk,9840.2
EMP-15142,Finance,2012,Senior,133873,Fully Remote,12,2.0,0,7,Yes,0.5026283822017669,Medium Risk,26774.600000000002
EMP-15143,Engineering,2016,Entry Level,50842,Never,8,3.0,0,12,No,0.38866524561725413,Medium Risk,10168.400000000001
EMP-15144,Engineering,2010,Mid Level,81987,Fully Remote,14,2.0,0,28,Yes,0.5726083769798337,Medium Risk,16397.4
EMP-15145,Marketing,2016,Entry Level,46747,Hybrid,8,3.0,1,22,No,0.18976703873513157,Low Risk,9349.4
EMP-15146,Engineering,2011,Mid Level,81206,Hybrid,13,3.0,1,7,No,0.08362056627212093,Low Risk,16241.2
EMP-15147,Marketing,2015,Entry Level,47419,Fully Remote,9,3.0,0,0,No,0.3460247051637467,Low Risk,9483.800000000001
EMP-15148,Sales,2020,Mid Level,87891,Hybrid,4,1.0,0,1,Yes,0.5023514603915293,Medium Risk,17578.2
EMP-15149,Sales,2015,Executive,195300,Hybrid,9,2.0,0,13,No,0.5328734780944071,Medium Risk,39060.0
EMP-15150,Engineering,2010,Mid Level,85007,Hybrid,14,3.0,1,5,Yes,0.10742126018797542,Low Risk,17001.4
EMP-15151,Engineering,2018,Mid Level,83360,Hybrid,6,3.0,0,24,No,0.23800660751768657,Low Risk,16672.0
EMP-15152,Sales,2017,Entry Level,45677,Never,7,3.0,1,15,No,0.23847764169846897,Low Risk,9135.4
EMP-15153,Engineering,2012,Mid Level,82005,Hybrid,12,5.0,1,4,No,0.08714635131536638,Low Risk,16401.0
EMP-15154,Engineering,2018,Mid Level,86011,Hybrid,6,5.0,0,19,No,0.22836199291547743,Low Risk,17202.2
EMP-15155,Finance,2013,Executive,203654,Fully Remote,11,5.0,0,0,No,0.2469564606762242,Low Risk,40730.8
EMP-15156,Sales,2019,Mid Level,87208,Hybrid,5,3.0,0,24,No,0.2311266507253051,Low Risk,17441.600000000002
EMP-15157,Engineering,2012,Entry Level,47117,Hybrid,12,3.0,1,5,No,0.1808001775691537,Low Risk,9423.4
EMP-15158,Marketing,2016,Mid Level,84688,Hybrid,8,1.0,2,4,No,0.31638952026063316,Low Risk,16937.600000000002
EMP-15159,Engineering,2022,Entry Level,51179,Hybrid,2,4.0,0,40,Yes,0.38779025729152145,Medium Risk,10235.800000000001
EMP-15160,Sales,2014,Mid Level,83165,Hybrid,10,2.0,0,15,No,0.514476047067095,Medium Risk,16633.0
EMP-15161,Engineering,2019,Entry Level,51689,Hybrid,5,3.0,0,65,No,0.4131009907866367,Medium Risk,10337.800000000001
EMP-15162,Sales,2016,Mid Level,83455,Hybrid,8,1.0,1,22,No,0.33306767130252846,Low Risk,16691.0
EMP-15163,Engineering,2016,Senior,130684,Hybrid,8,1.0,2,4,Yes,0.3870897853300142,Medium Risk,26136.800000000003
EMP-15164,Sales,2016,Entry Level,53704,Hybrid,8,5.0,0,3,No,0.37730645314894834,Medium Risk,10740.800000000001
EMP-15165,Sales,2023,Entry Level,51470,Fully Remote,1,1.0,0,1,No,0.4565311892379691,Medium Risk,10294.0
EMP-15166,Sales,2022,Senior,129080,Never,2,4.0,2,7,No,0.11667277245109124,Low Risk,25816.0
EMP-15167,Engineering,2010,Entry Level,47820,Fully Remote,14,1.0,0,4,No,0.607345848895863,Medium Risk,9564.0
EMP-15168,Sales,2015,Mid Level,82194,Fully Remote,9,2.0,2,2,No,0.3408814932257021,Low Risk,16438.8
EMP-15169,Engineering,2010,Executive,195739,Fully Remote,14,1.0,0,9,No,0.5626122351531427,Medium Risk,39147.8
EMP-15170,Engineering,2016,Entry Level,49883,Fully Remote,8,2.0,0,25,No,0.6323875338967787,Medium Risk,9976.6
EMP-15171,Engineering,2010,Mid Level,88881,Hybrid,14,1.0,0,12,Yes,0.5659123848495117,Medium Risk,17776.2
EMP-15172,Sales,2011,Mid Level,83252,Never,13,4.0,2,27,No,0.1801622477202275,Low Risk,16650.4
EMP-15173,Sales,2011,Mid Level,85469,Hybrid,13,2.0,2,6,No,0.2956798595997257,Low Risk,17093.8
EMP-15174,Sales,2023,Entry Level,50045,Hybrid,1,2.0,1,6,Yes,0.5038330496553373,Medium Risk,10009.0
EMP-15175,Engineering,2011,Senior,127337,Hybrid,13,4.0,1,16,No,0.08527550653447635,Low Risk,25467.4
EMP-15176,Engineering,2011,Entry Level,53412,Hybrid,13,5.0,0,6,No,0.3292827788965692,Low Risk,10682.400000000001
EMP-15177,Engineering,2020,Senior,132262,Fully Remote,4,4.0,1,11,No,0.09788516915846383,Low Risk,26452.4
EMP-15178,Engineering,2013,Entry Level,46375,Hybrid,11,3.0,0,22,No,0.3075628861897545,Low Risk,9275.0
EMP-15179,Sales,2022,Mid Level,83842,Hybrid,2,1.0,1,2,No,0.31691152629856856,Low Risk,16768.4
EMP-15180,Sales,2011,Mid Level,87773,Never,13,4.0,1,3,Yes,0.22684610533788746,Low Risk,17554.600000000002
EMP-15181,Marketing,2013,Entry Level,45178,Never,11,1.0,0,3,Yes,0.5962302942201252,Medium Risk,9035.6
EMP-15182,Finance,2022,Executive,195331,Hybrid,2,3.0,0,2,Yes,0.17111902508067495,Low Risk,39066.200000000004
EMP-15183,Sales,2018,Entry Level,52077,Never,6,3.0,1,0,No,0.3165172636443857,Low Risk,10415.400000000001
EMP-15184,Sales,2015,Entry Level,49879,Hybrid,9,5.0,0,12,No,0.36899378318235476,Medium Risk,9975.800000000001
EMP-15185,Sales,2023,Entry Level,48899,Never,1,3.0,0,10,No,0.30159587444372543,Low Risk,9779.800000000001
EMP-15186,Sales,2019,Entry Level,50147,Hybrid,5,1.0,0,4,No,0.6278747965888836,Medium Risk,10029.400000000001
EMP-15187,Sales,2015,Senior,127969,Fully Remote,9,5.0,0,13,No,0.22600350648936213,Low Risk,25593.800000000003
EMP-15188,Sales,2015,Senior,132959,Hybrid,9,3.0,0,4,No,0.2204072644412901,Low Risk,26591.800000000003
EMP-15189,Marketing,2011,Entry Level,54113,Fully Remote,13,3.0,0,4,No,0.35469497057841837,Medium Risk,10822.6
EMP-15190,Engineering,2018,Mid Level,81502,Fully Remote,6,5.0,0,15,No,0.24298075863781837,Low Risk,16300.400000000001
EMP-15191,Finance,2015,Mid Level,82026,Never,9,2.0,1,1,Yes,0.40342705193751527,Medium Risk,16405.2
EMP-15192,Engineering,2018,Mid Level,84236,Never,6,2.0,1,4,Yes,0.40393684714567174,Medium Risk,16847.2
EMP-15193,Sales,2019,Senior,132642,Hybrid,5,1.0,2,27,No,0.40385981654203457,Medium Risk,26528.4
EMP-15194,Sales,2017,Mid Level,85390,Hybrid,7,3.0,1,8,No,0.09168011342031597,Low Risk,17078.0
EMP-15195,Engineering,2012,Entry Level,50476,Fully Remote,12,3.0,0,12,No,0.32733439601634373,Low Risk,10095.2
EMP-15196,HR,2020,Entry Level,54847,Hybrid,4,3.0,0,19,No,0.35512351510687623,Medium Risk,10969.400000000001
EMP-15197,Finance,2021,Entry Level,52828,Hybrid,3,3.0,0,35,Yes,0.42272528392962117,Medium Risk,10565.6
EMP-15198,Sales,2014,Mid Level,82674,Fully Remote,10,3.0,0,14,Yes,0.2378512237583915,Low Risk,16534.8
EMP-15199,Finance,2020,Mid Level,83873,Never,4,2.0,1,12,Yes,0.383012787499008,Medium Risk,16774.600000000002
EMP-15200,Finance,2016,Executive,204172,Never,8,2.0,1,32,Yes,0.7572648283709627,High Risk,40834.4
EMP-15201,Engineering,2017,Mid Level,85407,Hybrid,7,5.0,1,18,Yes,0.09294071739710796,Low Risk,17081.4
EMP-15202,Engineering,2011,Executive,200085,Fully Remote,13,5.0,0,6,No,0.24245875978429043,Low Risk,40017.0
EMP-15203,Engineering,2022,Executive,196598,Hybrid,2,3.0,2,28,No,0.06717038847771692,Low Risk,39319.6
EMP-15204,Sales,2011,Mid Level,80748,Hybrid,13,5.0,1,5,No,0.08645872381602843,Low Risk,16149.6
EMP-15205,Finance,2010,Entry Level,47740,Never,14,2.0,1,18,No,0.4653196553369456,Medium Risk,9548.0
EMP-15206,Marketing,2014,Entry Level,47344,Never,10,1.0,0,0,Yes,0.6966400443269929,High Risk,9468.800000000001
EMP-15207,Sales,2020,Senior,134871,Hybrid,4,1.0,1,0,Yes,0.39085570856658974,Medium Risk,26974.2
EMP-15208,Engineering,2014,Senior,131824,Hybrid,10,1.0,0,30,Yes,0.6832793818256238,High Risk,26364.800000000003
EMP-15209,Finance,2010,Mid Level,82894,Never,14,5.0,0,4,No,0.3612212327919807,Medium Risk,16578.8
EMP-15210,Engineering,2023,Entry Level,47168,Fully Remote,1,5.0,2,9,No,0.13994122366564046,Low Risk,9433.6
EMP-15211,Sales,2017,Senior,134440,Never,7,2.0,1,5,No,0.4032276299636717,Medium Risk,26888.0
EMP-15212,Finance,2019,Senior,125804,Hybrid,5,5.0,1,27,No,0.11985518207894827,Low Risk,25160.800000000003
EMP-15213,Engineering,2011,Entry Level,46644,Never,13,2.0,0,7,No,0.6578517235883207,High Risk,9328.800000000001
EMP-15214,Engineering,2021,Entry Level,51448,Never,3,3.0,0,13,Yes,0.32423343637191127,Low Risk,10289.6
EMP-15215,Sales,2021,Entry Level,47312,Hybrid,3,4.0,0,7,No,0.2789690011038219,Low Risk,9462.4
EMP-15216,Engineering,2017,Entry Level,51441,Fully Remote,7,2.0,2,39,Yes,0.6721573889577818,High Risk,10288.2
EMP-15217,Engineering,2019,Senior,130933,Fully Remote,5,2.0,1,13,No,0.3520762454306554,Medium Risk,26186.600000000002
EMP-15218,Finance,2020,Entry Level,48204,Fully Remote,4,4.0,0,25,Yes,0.3446066144285402,Low Risk,9640.800000000001
EMP-15219,Sales,2015,Mid Level,87931,Hybrid,9,3.0,1,20,No,0.09647748637807213,Low Risk,17586.2
EMP-15220,Sales,2022,Executive,195614,Hybrid,2,5.0,0,0,No,0.1324614208772596,Low Risk,39122.8
EMP-15221,Engineering,2012,Entry Level,50634,Never,12,3.0,2,6,No,0.23766821481631834,Low Risk,10126.800000000001
EMP-15222,Finance,2019,Mid Level,89396,Fully Remote,5,3.0,1,30,No,0.11096508746772589,Low Risk,17879.2
EMP-15223,Engineering,2021,Mid Level,86839,Fully Remote,3,1.0,0,37,No,0.5726817180531991,Medium Risk,17367.8
EMP-15224,Sales,2020,Entry Level,53230,Hybrid,4,1.0,1,1,Yes,0.5085684235131819,Medium Risk,10646.0
EMP-15225,Sales,2016,Senior,131145,Hybrid,8,2.0,0,3,No,0.5513620681607371,Medium Risk,26229.0
EMP-15226,Engineering,2011,Entry Level,53747,Hybrid,13,4.0,0,8,Yes,0.33567067296093883,Low Risk,10749.400000000001
EMP-15227,Sales,2010,Mid Level,82976,Hybrid,14,1.0,0,1,Yes,0.5656618946061706,Medium Risk,16595.2
EMP-15228,Sales,2015,Entry Level,45680,Fully Remote,9,4.0,0,20,No,0.3276534148062077,Low Risk,9136.0
EMP-15229,Sales,2016,Mid Level,88148,Fully Remote,8,3.0,2,17,No,0.08942378838931592,Low Risk,17629.600000000002
EMP-15230,Marketing,2014,Entry Level,54413,Never,10,4.0,2,8,No,0.23369132599381726,Low Risk,10882.6
EMP-15231,Sales,2010,Mid Level,85120,Fully Remote,14,1.0,0,20,Yes,0.5760582558951303,Medium Risk,17024.0
EMP-15232,Engineering,2022,Entry Level,52126,Never,2,4.0,0,17,No,0.31817109665496873,Low Risk,10425.2
EMP-15233,Sales,2013,Entry Level,45434,Hybrid,11,1.0,0,33,Yes,0.8576680790993656,High Risk,9086.800000000001
EMP-15234,Sales,2012,Executive,200788,Hybrid,12,1.0,1,20,Yes,0.34732797062706494,Low Risk,40157.600000000006
EMP-15235,Sales,2017,Senior,125875,Hybrid,7,5.0,0,13,No,0.228323170038571,Low Risk,25175.0
EMP-15236,Engineering,2013,Entry Level,46600,Hybrid,11,5.0,0,11,No,0.32302321284345736,Low Risk,9320.0
EMP-15237,Engineering,2017,Entry Level,48813,Hybrid,7,1.0,1,10,No,0.4782195499222284,Medium Risk,9762.6
EMP-15238,Engineering,2020,Mid Level,84821,Hybrid,4,3.0,1,28,No,0.10767243937813578,Low Risk,16964.2
EMP-15239,Sales,2019,Entry Level,54916,Hybrid,5,1.0,1,14,No,0.4621040348657569,Medium Risk,10983.2
EMP-15240,Engineering,2011,Entry Level,48075,Hybrid,13,1.0,0,61,Yes,0.8205781260430257,High Risk,9615.0
EMP-15241,Engineering,2010,Mid Level,87619,Hybrid,14,4.0,0,12,Yes,0.23538684165482293,Low Risk,17523.8
EMP-15242,Sales,2015,Mid Level,83414,Never,9,3.0,0,11,No,0.315364245576505,Low Risk,16682.8
EMP-15243,Finance,2019,Mid Level,85609,Hybrid,5,3.0,0,6,No,0.2304298401832397,Low Risk,17121.8
EMP-15244,Engineering,2017,Senior,126532,Hybrid,7,4.0,1,11,No,0.0966839295731225,Low Risk,25306.4
EMP-15245,Marketing,2013,Entry Level,45733,Hybrid,11,5.0,2,35,No,0.2956552088076455,Low Risk,9146.6
EMP-15246,Engineering,2017,Mid Level,81034,Hybrid,7,1.0,1,18,Yes,0.3414607719158321,Low Risk,16206.800000000001
EMP-15247,Marketing,2010,Mid Level,80800,Hybrid,14,1.0,0,2,Yes,0.5427476636570763,Medium Risk,16160.0
EMP-15248,Sales,2017,Entry Level,53530,Never,7,1.0,0,37,Yes,0.8835628688219639,High Risk,10706.0
EMP-15249,Engineering,2010,Mid Level,82221,Hybrid,14,2.0,0,6,Yes,0.5850941936788489,Medium Risk,16444.2
EMP-15250,Finance,2018,Entry Level,52962,Hybrid,6,4.0,0,11,Yes,0.3623323338556969,Medium Risk,10592.400000000001
EMP-15251,Engineering,2015,Mid Level,82868,Hybrid,9,5.0,0,97,Yes,0.47013743585353196,Medium Risk,16573.600000000002
EMP-15252,Engineering,2023,Senior,125280,Hybrid,1,3.0,2,24,No,0.08320875722204349,Low Risk,25056.0
EMP-15253,Finance,2018,Mid Level,86739,Hybrid,6,3.0,1,18,No,0.09316527007250221,Low Risk,17347.8
EMP-15254,HR,2017,Entry Level,51544,Hybrid,7,2.0,1,13,No,0.48229681447170786,Medium Risk,10308.800000000001
EMP-15255,Sales,2016,Senior,126710,Hybrid,8,5.0,0,6,No,0.2291239117073825,Low Risk,25342.0
