Contract_ID,Close_Date,Sales_Region,Subscription_Tier,Acquisition_Channel,Churn_Risk,Monthly_Recurring_Rev,Customer_Acquisition_Cost,Expected_Lifespan_Months,Total_Contract_Value,Customer_Lifetime_Value,LTV_to_CAC_Ratio
9004058,2022-11-16,EMEA,Team,Outbound Sales,Low,379,4364,29,10991,9342.35,2.14
9008159,2022-11-17,North America,Team,Inbound Organic,Low,391,529,20,7820,6647.0,12.57
9000389,2022-11-17,North America,Professional,Paid Ads,Medium,1115,1118,40,44600,37910.0,33.91
9007803,2022-11-17,APAC,Starter,Outbound Sales,Medium,105,3391,14,1470,1249.5,0.37
9004776,2022-11-17,North America,Team,Paid Ads,Low,413,1161,29,11977,10180.449999999999,8.77
9000856,2022-11-17,APAC,Starter,Inbound Organic,Low,99,451,13,1287,1093.95,2.43
9001619,2022-11-17,APAC,Team,Paid Ads,Low,407,1450,24,9768,8302.8,5.73
9005639,2022-11-17,North America,Team,Inbound Organic,Low,386,426,24,9264,7874.4,18.48
9005418,2022-11-17,North America,Enterprise,Partner Referral,Low,4770,915,53,252810,214888.5,234.85
9003879,2022-11-17,APAC,Team,Paid Ads,Low,431,1053,21,9051,7693.349999999999,7.31
9007930,2022-11-17,APAC,Enterprise,Inbound Organic,High,4363,461,53,231239,196553.15,426.36
9003824,2022-11-17,North America,Professional,Outbound Sales,Low,1223,2818,32,39136,33265.6,11.8
9005202,2022-11-17,EMEA,Team,Inbound Organic,Low,436,452,26,11336,9635.6,21.32
9006815,2022-11-18,EMEA,Team,Inbound Organic,Low,404,586,25,10100,8585.0,14.65
9005083,2022-11-18,LATAM,Enterprise,Outbound Sales,Low,4488,4232,40,179520,152592.0,36.06
9006891,2022-11-18,North America,Starter,Inbound Organic,Low,90,543,12,1080,918.0,1.69
9005397,2022-11-18,APAC,Starter,Inbound Organic,Low,98,537,11,1078,916.3,1.71
9008567,2022-11-18,North America,Team,Paid Ads,Medium,402,1187,18,7236,6150.599999999999,5.18
9003445,2022-11-18,EMEA,Starter,Partner Referral,Low,101,920,9,909,772.65,0.84
9001108,2022-11-18,EMEA,Starter,Paid Ads,Low,97,1200,14,1358,1154.3,0.96
9005476,2022-11-18,North America,Professional,Outbound Sales,Low,1256,3986,33,41448,35230.799999999996,8.84
9002159,2022-11-18,EMEA,Starter,Outbound Sales,Low,99,3518,15,1485,1262.25,0.36
9001228,2022-11-18,EMEA,Starter,Outbound Sales,Medium,104,3276,14,1456,1237.6,0.38
9000152,2022-11-18,North America,Team,Inbound Organic,Low,437,442,27,11799,10029.15,22.69
9002462,2022-11-18,North America,Starter,Inbound Organic,Low,105,575,15,1575,1338.75,2.33
9003159,2022-11-18,North America,Professional,Inbound Organic,High,1140,567,32,36480,31008.0,54.69
9004989,2022-11-18,North America,Professional,Inbound Organic,Medium,1246,540,37,46102,39186.7,72.57
9007613,2022-11-18,EMEA,Team,Inbound Organic,Low,382,431,20,7640,6494.0,15.07
9003552,2022-11-18,EMEA,Starter,Inbound Organic,Medium,108,505,15,1620,1377.0,2.73
9006410,2022-11-18,North America,Starter,Inbound Organic,Low,96,509,8,768,652.8,1.28
9003168,2022-11-19,North America,Professional,Outbound Sales,High,1080,3929,30,32400,27540.0,7.01
9008061,2022-11-19,APAC,Starter,Inbound Organic,Low,102,508,11,1122,953.6999999999999,1.88
9000522,2022-11-19,North America,Team,Inbound Organic,Low,369,421,19,7011,5959.349999999999,14.16
9002400,2022-11-19,APAC,Enterprise,Partner Referral,Low,4257,821,59,251163,213488.55,260.03
9001637,2022-11-19,North America,Team,Inbound Organic,Low,365,521,26,9490,8066.5,15.48
9003571,2022-11-19,APAC,Starter,Partner Referral,Low,101,770,11,1111,944.35,1.23
9006591,2022-11-19,North America,Professional,Paid Ads,Low,1253,1230,39,48867,41536.95,33.77
9009106,2022-11-19,APAC,Team,Outbound Sales,Medium,404,3086,24,9696,8241.6,2.67
9004802,2022-11-19,EMEA,Team,Partner Referral,Low,384,683,26,9984,8486.4,12.43
9008689,2022-11-19,North America,Team,Outbound Sales,Low,373,2959,23,8579,7292.15,2.46
9001255,2022-11-19,North America,Team,Inbound Organic,Low,404,517,30,12120,10302.0,19.93
9009916,2022-11-19,EMEA,Professional,Inbound Organic,Low,1261,494,36,45396,38586.6,78.11
9002684,2022-11-19,APAC,Team,Outbound Sales,High,381,3774,27,10287,8743.949999999999,2.32
9002463,2022-11-19,LATAM,Team,Outbound Sales,Low,432,3873,29,12528,10648.8,2.75
9006332,2022-11-19,APAC,Professional,Outbound Sales,High,1125,3468,36,40500,34425.0,9.93
9005360,2022-11-19,North America,Professional,Outbound Sales,Low,1311,3994,34,44574,37887.9,9.49
9005823,2022-11-20,EMEA,Starter,Outbound Sales,Low,96,4095,11,1056,897.6,0.22
9006572,2022-11-20,APAC,Team,Paid Ads,Low,382,1113,23,8786,7468.099999999999,6.71
9001346,2022-11-20,North America,Professional,Outbound Sales,Low,1297,2908,36,46692,39688.2,13.65
9007317,2022-11-20,North America,Starter,Inbound Organic,High,108,511,10,1080,918.0,1.8
9000038,2022-11-20,EMEA,Starter,Outbound Sales,Low,107,3282,15,1605,1364.25,0.42
9003019,2022-11-20,LATAM,Team,Partner Referral,Low,434,642,22,9548,8115.8,12.64
9004669,2022-11-20,North America,Team,Paid Ads,Low,423,1261,16,6768,5752.8,4.56
9002371,2022-11-20,North America,Starter,Outbound Sales,Low,104,3917,13,1352,1149.2,0.29
9003872,2022-11-20,North America,Team,Inbound Organic,Medium,439,618,23,10097,8582.449999999999,13.89
9001965,2022-11-20,North America,Professional,Partner Referral,Low,1268,948,32,40576,34489.6,36.38
9006749,2022-11-20,North America,Professional,Paid Ads,Low,1115,1379,35,39025,33171.25,24.05
9008370,2022-11-20,LATAM,Professional,Paid Ads,Low,1314,1210,40,52560,44676.0,36.92
9008939,2022-11-20,North America,Professional,Paid Ads,Low,1295,1119,25,32375,27518.75,24.59
9009024,2022-11-20,APAC,Professional,Inbound Organic,Low,1295,541,33,42735,36324.75,67.14
9006874,2022-11-20,LATAM,Professional,Inbound Organic,Low,1200,553,41,49200,41820.0,75.62
9008555,2022-11-20,North America,Professional,Inbound Organic,High,1247,566,32,39904,33918.4,59.93
9001033,2022-11-20,APAC,Professional,Outbound Sales,Low,1111,3086,26,28886,24553.1,7.96
9006598,2022-11-20,LATAM,Team,Outbound Sales,Medium,393,2891,23,9039,7683.15,2.66
9006813,2022-11-20,EMEA,Professional,Paid Ads,Low,1174,1135,46,54004,45903.4,40.44
9009925,2022-11-20,North America,Team,Inbound Organic,Low,375,531,27,10125,8606.25,16.21
9008284,2022-11-20,North America,Starter,Outbound Sales,Low,96,3552,11,1056,897.6,0.25
9008832,2022-11-20,North America,Team,Outbound Sales,High,419,4254,29,12151,10328.35,2.43
9008653,2022-11-21,EMEA,Professional,Partner Referral,Low,1081,791,26,28106,23890.1,30.2
9003846,2022-11-21,North America,Team,Inbound Organic,Low,365,516,23,8395,7135.75,13.83
9005637,2022-11-21,EMEA,Starter,Paid Ads,Low,96,1097,9,864,734.4,0.67
9008944,2022-11-21,EMEA,Starter,Inbound Organic,Low,100,495,14,1400,1190.0,2.4
9003276,2022-11-21,North America,Professional,Inbound Organic,Low,1150,469,29,33350,28347.5,60.44
9002244,2022-11-21,LATAM,Enterprise,Outbound Sales,Low,4155,3247,55,228525,194246.25,59.82
9001271,2022-11-21,APAC,Professional,Outbound Sales,Low,1084,2965,33,35772,30406.2,10.26
9009022,2022-11-21,APAC,Professional,Outbound Sales,Low,1140,3813,35,39900,33915.0,8.89
9003296,2022-11-21,EMEA,Enterprise,Paid Ads,Low,4942,1015,41,202622,172228.69999999998,169.68
9002675,2022-11-21,APAC,Team,Inbound Organic,Medium,419,592,24,10056,8547.6,14.44
9008732,2022-11-21,APAC,Enterprise,Paid Ads,Low,4445,1097,38,168910,143573.5,130.88
9000412,2022-11-21,EMEA,Professional,Paid Ads,Medium,1282,1122,32,41024,34870.4,31.08
9004619,2022-11-21,North America,Team,Inbound Organic,Low,374,502,24,8976,7629.599999999999,15.2
9007501,2022-11-21,North America,Starter,Partner Referral,Low,101,885,15,1515,1287.75,1.46
9006004,2022-11-21,North America,Starter,Outbound Sales,Low,107,2982,14,1498,1273.3,0.43
9009731,2022-11-21,EMEA,Professional,Inbound Organic,Medium,1219,464,35,42665,36265.25,78.16
9007537,2022-11-22,APAC,Enterprise,Partner Referral,Low,4349,743,62,269638,229192.3,308.47
9009235,2022-11-22,North America,Starter,Paid Ads,Low,94,1219,8,752,639.1999999999999,0.52
9006220,2022-11-22,APAC,Enterprise,Outbound Sales,Low,4162,4013,54,224748,191035.8,47.6
9006505,2022-11-22,LATAM,Professional,Outbound Sales,Medium,1143,4000,29,33147,28174.95,7.04
9002242,2022-11-22,North America,Starter,Inbound Organic,Low,93,476,10,930,790.5,1.66
9007221,2022-11-22,APAC,Team,Inbound Organic,High,363,415,19,6897,5862.45,14.13
9000558,2022-11-22,LATAM,Starter,Paid Ads,Low,105,1129,10,1050,892.5,0.79
9008844,2022-11-22,APAC,Enterprise,Partner Referral,Medium,4264,814,37,157768,134102.8,164.75
9001659,2022-11-22,APAC,Starter,Inbound Organic,Medium,89,457,13,1157,983.4499999999999,2.15
9007492,2022-11-22,EMEA,Starter,Inbound Organic,Low,91,435,11,1001,850.85,1.96
9007643,2022-11-22,North America,Enterprise,Inbound Organic,Low,4666,500,46,214636,182440.6,364.88
9004752,2022-11-22,EMEA,Starter,Paid Ads,Low,92,1134,15,1380,1173.0,1.03
9001071,2022-11-23,APAC,Enterprise,Outbound Sales,Medium,4728,4027,34,160752,136639.19999999998,33.93
9006046,2022-11-23,LATAM,Team,Outbound Sales,Low,406,4032,30,12180,10353.0,2.57
9003297,2022-11-23,EMEA,Team,Outbound Sales,Medium,400,3012,23,9200,7820.0,2.6
9007642,2022-11-23,North America,Starter,Partner Referral,Low,108,822,14,1512,1285.2,1.56
9002744,2022-11-23,North America,Starter,Outbound Sales,Medium,91,3255,15,1365,1160.25,0.36
9002332,2022-11-23,North America,Starter,Inbound Organic,Low,93,437,11,1023,869.55,1.99
9005888,2022-11-23,North America,Team,Inbound Organic,Low,417,438,17,7089,6025.65,13.76
9000304,2022-11-23,North America,Starter,Inbound Organic,Low,106,557,12,1272,1081.2,1.94
9009127,2022-11-23,North America,Professional,Inbound Organic,Medium,1264,614,42,53088,45124.799999999996,73.49
9004515,2022-11-23,LATAM,Starter,Inbound Organic,Low,93,453,13,1209,1027.6499999999999,2.27
9004480,2022-11-23,North America,Team,Inbound Organic,Medium,407,427,21,8547,7264.95,17.01
9003230,2022-11-23,North America,Enterprise,Paid Ads,Medium,4264,996,36,153504,130478.4,131.0
9001732,2022-11-23,North America,Professional,Partner Referral,Medium,1216,653,32,38912,33075.2,50.65
9001009,2022-11-23,LATAM,Professional,Outbound Sales,Low,1317,2927,32,42144,35822.4,12.24
9000114,2022-11-23,APAC,Starter,Inbound Organic,High,89,456,8,712,605.1999999999999,1.33
9003501,2022-11-23,North America,Team,Inbound Organic,High,431,474,20,8620,7327.0,15.46
9004035,2022-11-24,North America,Team,Inbound Organic,Low,426,613,30,12780,10863.0,17.72
9008232,2022-11-24,LATAM,Team,Paid Ads,Low,363,1147,19,6897,5862.45,5.11
9006265,2022-11-24,EMEA,Starter,Partner Referral,Low,104,675,12,1248,1060.8,1.57
9004473,2022-11-24,APAC,Team,Outbound Sales,Low,401,3855,27,10827,9202.949999999999,2.39
9001195,2022-11-24,APAC,Team,Partner Referral,Medium,418,952,25,10450,8882.5,9.33
9008603,2022-11-24,North America,Enterprise,Partner Referral,Low,4791,958,37,177267,150676.94999999998,157.28
9004042,2022-11-24,North America,Team,Partner Referral,Low,375,893,25,9375,7968.75,8.92
9002665,2022-11-24,APAC,Starter,Partner Referral,Low,94,685,8,752,639.1999999999999,0.93
9000810,2022-11-24,EMEA,Team,Outbound Sales,High,414,3452,30,12420,10557.0,3.06
9005546,2022-11-24,EMEA,Team,Inbound Organic,Low,392,593,21,8232,6997.2,11.8
9005441,2022-11-24,North America,Team,Partner Referral,Low,369,958,27,9963,8468.55,8.84
9006758,2022-11-24,LATAM,Starter,Paid Ads,Low,92,974,11,1012,860.1999999999999,0.88
9006339,2022-11-24,EMEA,Starter,Outbound Sales,Low,105,2887,10,1050,892.5,0.31
9003352,2022-11-24,APAC,Professional,Partner Referral,Low,1229,935,45,55305,47009.25,50.28
9004144,2022-11-24,North America,Starter,Partner Referral,High,106,896,13,1378,1171.3,1.31
9004901,2022-11-24,North America,Professional,Partner Referral,Medium,1163,866,34,39542,33610.7,38.81
9006703,2022-11-24,North America,Team,Paid Ads,Low,417,1400,21,8757,7443.45,5.32
9004655,2022-11-24,North America,Team,Inbound Organic,Low,415,544,22,9130,7760.5,14.27
9007989,2022-11-24,North America,Enterprise,Paid Ads,Low,4117,1109,57,234669,199468.65,179.86
9006911,2022-11-24,APAC,Starter,Partner Referral,Low,108,952,14,1512,1285.2,1.35
9000169,2022-11-25,North America,Team,Outbound Sales,Medium,395,4077,17,6715,5707.75,1.4
9000625,2022-11-25,APAC,Starter,Inbound Organic,Low,102,436,11,1122,953.6999999999999,2.19
9008215,2022-11-25,North America,Starter,Inbound Organic,Low,103,525,13,1339,1138.1499999999999,2.17
9001215,2022-11-25,North America,Professional,Outbound Sales,Medium,1271,3051,37,47027,39972.95,13.1
9001639,2022-11-25,EMEA,Team,Paid Ads,Low,394,1200,27,10638,9042.3,7.54
9002041,2022-11-25,North America,Team,Paid Ads,Low,425,1283,26,11050,9392.5,7.32
9005793,2022-11-25,North America,Enterprise,Paid Ads,Low,4503,1311,57,256671,218170.35,166.42
9009827,2022-11-25,North America,Starter,Inbound Organic,High,95,579,8,760,646.0,1.12
9005088,2022-11-25,EMEA,Starter,Paid Ads,Low,102,1125,14,1428,1213.8,1.08
9000660,2022-11-25,North America,Team,Outbound Sales,Low,380,3588,20,7600,6460.0,1.8
9001329,2022-11-25,EMEA,Professional,Partner Referral,Low,1184,831,35,41440,35224.0,42.39
9009192,2022-11-26,EMEA,Team,Partner Referral,Low,411,751,25,10275,8733.75,11.63
9003207,2022-11-26,LATAM,Starter,Paid Ads,Low,97,1231,12,1164,989.4,0.8
9000993,2022-11-26,EMEA,Starter,Outbound Sales,High,103,3052,13,1339,1138.1499999999999,0.37
9005422,2022-11-26,EMEA,Professional,Outbound Sales,Low,1157,3703,29,33553,28520.05,7.7
9008762,2022-11-26,North America,Starter,Inbound Organic,Low,97,521,12,1164,989.4,1.9
9008869,2022-11-26,APAC,Professional,Partner Referral,High,1204,663,35,42140,35819.0,54.03
9004142,2022-11-26,North America,Starter,Outbound Sales,High,89,4211,11,979,832.15,0.2
9006690,2022-11-26,EMEA,Professional,Inbound Organic,Low,1175,544,38,44650,37952.5,69.77
9009799,2022-11-26,North America,Team,Partner Referral,Low,414,866,29,12006,10205.1,11.78
9008408,2022-11-26,EMEA,Team,Outbound Sales,Low,400,3901,26,10400,8840.0,2.27
9007290,2022-11-26,EMEA,Professional,Outbound Sales,Medium,1230,2981,34,41820,35547.0,11.92
9005820,2022-11-26,APAC,Team,Paid Ads,Low,412,1002,23,9476,8054.599999999999,8.04
9006848,2022-11-26,EMEA,Team,Inbound Organic,Low,376,526,27,10152,8629.199999999999,16.41
9006261,2022-11-26,APAC,Team,Paid Ads,Medium,381,1098,22,8382,7124.7,6.49
9008801,2022-11-26,North America,Team,Outbound Sales,Medium,400,3247,23,9200,7820.0,2.41
9009709,2022-11-27,North America,Starter,Paid Ads,Low,90,1106,9,810,688.5,0.62
9008655,2022-11-27,EMEA,Professional,Partner Referral,Low,1152,934,35,40320,34272.0,36.69
9005181,2022-11-27,EMEA,Starter,Inbound Organic,Low,89,474,14,1246,1059.1,2.23
9009266,2022-11-27,North America,Professional,Outbound Sales,Low,1315,3188,46,60490,51416.5,16.13
9002101,2022-11-27,LATAM,Team,Outbound Sales,Low,419,3216,16,6704,5698.4,1.77
9003730,2022-11-27,North America,Team,Paid Ads,Low,383,1152,19,7277,6185.45,5.37
9004914,2022-11-27,LATAM,Team,Partner Referral,Medium,433,786,18,7794,6624.9,8.43
9008959,2022-11-27,EMEA,Starter,Partner Referral,Low,107,912,11,1177,1000.4499999999999,1.1
9000511,2022-11-28,APAC,Starter,Paid Ads,Medium,99,1363,13,1287,1093.95,0.8
9000760,2022-11-28,EMEA,Starter,Paid Ads,Low,95,1112,14,1330,1130.5,1.02
9006044,2022-11-28,LATAM,Professional,Inbound Organic,High,1272,602,26,33072,28111.2,46.7
9002330,2022-11-28,North America,Team,Outbound Sales,Medium,386,3767,28,10808,9186.8,2.44
9002415,2022-11-28,EMEA,Professional,Paid Ads,Low,1308,1222,26,34008,28906.8,23.66
9005737,2022-11-28,EMEA,Professional,Paid Ads,Low,1310,1276,27,35370,30064.5,23.56
9003206,2022-11-28,EMEA,Team,Inbound Organic,Low,398,509,18,7164,6089.4,11.96
9009797,2022-11-28,EMEA,Starter,Inbound Organic,Low,107,518,10,1070,909.5,1.76
9009332,2022-11-28,North America,Professional,Outbound Sales,Low,1178,2862,30,35340,30039.0,10.5
9005615,2022-11-28,EMEA,Team,Outbound Sales,Low,434,3722,21,9114,7746.9,2.08
9002308,2022-11-28,EMEA,Professional,Paid Ads,Medium,1279,985,28,35812,30440.2,30.9
9002013,2022-11-28,APAC,Starter,Outbound Sales,Low,96,4363,11,1056,897.6,0.21
9004492,2022-11-28,North America,Team,Paid Ads,Medium,395,1231,20,7900,6715.0,5.45
9008457,2022-11-28,EMEA,Professional,Partner Referral,Low,1160,701,42,48720,41412.0,59.08
9005527,2022-11-28,North America,Team,Paid Ads,Low,374,1326,19,7106,6040.099999999999,4.56
9001508,2022-11-28,North America,Starter,Partner Referral,Low,107,649,9,963,818.55,1.26
9002193,2022-11-29,APAC,Team,Outbound Sales,Low,407,3884,22,8954,7610.9,1.96
9005664,2022-11-29,North America,Team,Outbound Sales,Medium,420,3895,23,9660,8211.0,2.11
9005906,2022-11-29,North America,Enterprise,Outbound Sales,Low,4236,4281,57,241452,205234.19999999998,47.94
9009958,2022-11-29,APAC,Team,Inbound Organic,Low,423,526,27,11421,9707.85,18.46
9001859,2022-11-29,North America,Team,Paid Ads,High,370,1174,21,7770,6604.5,5.63
9006807,2022-11-29,EMEA,Starter,Outbound Sales,Low,92,3477,9,828,703.8,0.2
9006918,2022-11-29,North America,Team,Outbound Sales,Low,377,3021,27,10179,8652.15,2.86
9000780,2022-11-29,EMEA,Professional,Partner Referral,Low,1083,876,36,38988,33139.799999999996,37.83
9006561,2022-11-29,LATAM,Enterprise,Inbound Organic,Low,4432,588,44,195008,165756.8,281.9
9004314,2022-11-29,North America,Starter,Outbound Sales,Low,100,3781,11,1100,935.0,0.25
9004818,2022-11-29,North America,Starter,Paid Ads,Low,99,983,8,792,673.1999999999999,0.68
9006828,2022-11-29,North America,Team,Outbound Sales,Low,369,2881,24,8856,7527.599999999999,2.61
9005474,2022-11-29,EMEA,Team,Paid Ads,Low,376,1412,26,9776,8309.6,5.88
9007761,2022-11-30,North America,Starter,Paid Ads,Low,107,1045,14,1498,1273.3,1.22
9001786,2022-11-30,North America,Starter,Paid Ads,Low,98,1401,9,882,749.6999999999999,0.54
9004078,2022-11-30,North America,Professional,Outbound Sales,Medium,1202,3451,31,37262,31672.7,9.18
9008308,2022-11-30,APAC,Professional,Paid Ads,High,1112,1153,32,35584,30246.399999999998,26.23
9006102,2022-11-30,EMEA,Enterprise,Outbound Sales,Medium,4672,3088,49,228928,194588.8,63.01
9003848,2022-11-30,North America,Enterprise,Partner Referral,Medium,4243,956,44,186692,158688.19999999998,165.99
9003098,2022-11-30,EMEA,Starter,Outbound Sales,Low,102,3915,12,1224,1040.3999999999999,0.27
9004981,2022-11-30,North America,Starter,Paid Ads,Medium,98,1024,11,1078,916.3,0.89
9009715,2022-11-30,EMEA,Team,Paid Ads,Medium,369,1382,20,7380,6273.0,4.54
9007154,2022-11-30,EMEA,Starter,Outbound Sales,Low,92,3956,15,1380,1173.0,0.3
9004435,2022-11-30,LATAM,Team,Partner Referral,Medium,377,816,20,7540,6409.0,7.85
9004756,2022-11-30,EMEA,Professional,Paid Ads,Medium,1299,1094,25,32475,27603.75,25.23
9001570,2022-11-30,North America,Professional,Partner Referral,Low,1090,732,39,42510,36133.5,49.36
9002143,2022-11-30,APAC,Enterprise,Outbound Sales,Low,4373,4094,57,249261,211871.85,51.75
9000600,2022-11-30,North America,Starter,Outbound Sales,Low,90,4322,8,720,612.0,0.14
9005164,2022-12-01,APAC,Starter,Inbound Organic,Low,93,403,14,1302,1106.7,2.75
9002074,2022-12-01,APAC,Team,Inbound Organic,Low,394,423,17,6698,5693.3,13.46
9000415,2022-12-01,APAC,Starter,Inbound Organic,Low,107,622,8,856,727.6,1.17
9007125,2022-12-01,North America,Team,Partner Referral,Low,398,942,16,6368,5412.8,5.75
9007681,2022-12-01,North America,Professional,Inbound Organic,Medium,1114,458,38,42332,35982.2,78.56
9004495,2022-12-01,North America,Professional,Outbound Sales,Low,1313,2809,40,52520,44642.0,15.89
9005264,2022-12-01,EMEA,Starter,Inbound Organic,Medium,98,493,9,882,749.6999999999999,1.52
9009187,2022-12-01,North America,Professional,Outbound Sales,Medium,1121,2810,25,28025,23821.25,8.48
9002653,2022-12-01,North America,Team,Partner Referral,Low,379,687,20,7580,6443.0,9.38
9006003,2022-12-01,APAC,Professional,Inbound Organic,Low,1109,490,41,45469,38648.65,78.87
9002779,2022-12-01,APAC,Team,Paid Ads,Medium,436,1110,25,10900,9265.0,8.35
9009594,2022-12-01,APAC,Team,Inbound Organic,Low,405,460,22,8910,7573.5,16.46
9001844,2022-12-01,APAC,Enterprise,Inbound Organic,Low,4730,595,56,264880,225148.0,378.4
9007485,2022-12-01,EMEA,Team,Inbound Organic,Low,436,557,22,9592,8153.2,14.64
9004826,2022-12-01,EMEA,Enterprise,Inbound Organic,Low,4446,420,42,186732,158722.19999999998,377.91
9001759,2022-12-01,EMEA,Team,Inbound Organic,Low,384,499,23,8832,7507.2,15.04
9008866,2022-12-01,North America,Professional,Inbound Organic,Medium,1270,405,43,54610,46418.5,114.61
9000589,2022-12-01,North America,Enterprise,Inbound Organic,Low,4332,506,51,220932,187792.19999999998,371.13
9009985,2022-12-01,EMEA,Team,Inbound Organic,Low,374,499,20,7480,6358.0,12.74
